2018-06-07 15:34:57.576073,PyImageSearch
2018-06-07 15:35:00.965059,https://www.pyimagesearch.com/
2018-06-07 15:35:50.349752,{"author": "Adrian", "site": "PyImageSearch"}
2018-06-07 15:37:08.947189,150515A1
2018-06-07 15:37:20.831145,150515173307
2018-06-07 15:37:30.634720,150515173302
2018-06-07 15:37:39.122056,150207173307
